indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
eversex,BWA2013BAIS,CY2013Q1,BWA_1_01va,Central,all,female,Y015_019,89,219,128.20178243921615,0.3097787391759165,0.04231439560669489,0.23343193855038463,0.39812712372065584
sex12m,BWA2013BAIS,CY2013Q1,BWA_1_01va,Central,all,female,Y015_019,89,219,128.20178243921615,0.2574472147760189,0.04424199025127626,0.18051338065946504,0.3530440576033036
sexcohab,BWA2013BAIS,CY2013Q1,BWA_1_01va,Central,all,female,Y015_019,89,219,128.20178243921615,0.018939912257104313,0.00983123757271736,0.0067975538419279315,0.0516441531409484
sexnonreg,BWA2013BAIS,CY2013Q1,BWA_1_01va,Central,all,female,Y015_019,89,219,128.20178243921615,0.23850730251891458,0.044642759586577936,0.16210592356788683,0.33645782992910167
sexpaid12m,BWA2013BAIS,CY2013Q1,BWA_1_01va,Central,all,female,Y015_019,89,219,128.20178243921615,0.003215787136861382,0.003212873183038601,4.52184692240321e-4,0.022489582743554663
sti12m,BWA2013BAIS,CY2013Q1,BWA_1_01va,Central,all,female,Y015_019,89,219,128.20178243921615,0.02718067309848774,0.012202044588096914,0.011182607678921456,0.06457132819489389
eversex,BWA2013BAIS,CY2013Q1,BWA_1_01va,Central,all,female,Y020_024,85,203,115.20193505125677,0.8843342718051322,0.024603790606571363,0.8267387251456412,0.9245316204467706
sex12m,BWA2013BAIS,CY2013Q1,BWA_1_01va,Central,all,female,Y020_024,85,203,115.20193505125677,0.7373009825999316,0.03340053313305259,0.6668565143449731,0.7973757696232563
sexcohab,BWA2013BAIS,CY2013Q1,BWA_1_01va,Central,all,female,Y020_024,85,203,115.20193505125677,0.21955917464522554,0.03602299542315372,0.15705915601726278,0.29813388247693356
sexnonreg,BWA2013BAIS,CY2013Q1,BWA_1_01va,Central,all,female,Y020_024,85,203,115.20193505125677,0.517741807954706,0.04140451722531072,0.4368348709915448,0.5977290547826125
sexpaid12m,BWA2013BAIS,CY2013Q1,BWA_1_01va,Central,all,female,Y020_024,85,203,115.20193505125677,0.023467906584430962,0.015097624930517362,0.006563926467893324,0.08038209093855728
sti12m,BWA2013BAIS,CY2013Q1,BWA_1_01va,Central,all,female,Y020_024,85,203,115.20193505125677,0.13550753038500057,0.026497332567223725,0.09141790994409317,0.19626766517476846
eversex,BWA2013BAIS,CY2013Q1,BWA_1_01va,Central,all,female,Y025_029,89,236,121.194431156435,0.9879732723999223,0.00863104070182468,0.9518837905414429,0.9970770203673951
