indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
sexcohab,MWI2015DHS,CY2015Q4,MWI_1_1,Northern,all,female,Y025_029,162,842,478.79981506836185,0.7749872514084354,0.02327523334462567,0.7261324587531617,0.8173194692460689
sexnonreg,MWI2015DHS,CY2015Q4,MWI_1_1,Northern,all,female,Y025_029,162,842,478.79981506836185,0.0546039242710743,0.009796019046005,0.03829357039683947,0.07730292441110921
sexpaid12m,MWI2015DHS,CY2015Q4,MWI_1_1,Northern,all,female,Y025_029,161,713,406.10704307284976,0.0016701200683255065,0.0012676957878209134,3.768157564581679e-4,0.007369569189637995
sti12m,MWI2015DHS,CY2015Q4,MWI_1_1,Northern,all,female,Y025_029,162,842,478.79981506836185,0.08065994220245273,0.01439294504343179,0.05658115871523826,0.11375023135158606
eversex,MWI2015DHS,CY2015Q4,MWI_1_2,Central,all,female,Y015_024,284,3605,2252.677945774913,0.7026172195600072,0.012688635651172907,0.6771641664671302,0.726872911163565
sex12m,MWI2015DHS,CY2015Q4,MWI_1_2,Central,all,female,Y015_024,284,3646,2282.548929467255,0.5978074168602872,0.014796232514430227,0.5684970824001272,0.6264350777850922
sexcohab,MWI2015DHS,CY2015Q4,MWI_1_2,Central,all,female,Y015_024,284,3646,2282.548929467255,0.4701683051803607,0.016438219806362318,0.4381183061625269,0.5024662285921807
sexnonreg,MWI2015DHS,CY2015Q4,MWI_1_2,Central,all,female,Y015_024,284,3646,2282.548929467255,0.12763911167992653,0.008303744851694212,0.11223014239422943,0.1448185877653035
sexpaid12m,MWI2015DHS,CY2015Q4,MWI_1_2,Central,all,female,Y015_024,283,2145,1337.228190019731,0.010086122625340742,0.003247529709152499,0.005357123668158188,0.01891027713481569
sti12m,MWI2015DHS,CY2015Q4,MWI_1_2,Central,all,female,Y015_024,284,3646,2282.548929467255,0.10718082738214502,0.00936735195971137,0.09015641221592427,0.1269713683412279
eversex,MWI2015DHS,CY2015Q4,MWI_1_2,Central,all,female,Y015_019,284,1805,1135.3942184207108,0.4716466317262303,0.01860920441732452,0.435388434987494,0.5082064789375655
sex12m,MWI2015DHS,CY2015Q4,MWI_1_2,Central,all,female,Y015_019,284,1810,1139.2568273724278,0.3804652456866806,0.01791306187413111,0.3460329765828966,0.416143499633917
sexcohab,MWI2015DHS,CY2015Q4,MWI_1_2,Central,all,female,Y015_019,284,1810,1139.2568273724278,0.22366953246906293,0.014787624599650887,0.19602550979608546,0.25398044822457827
sexnonreg,MWI2015DHS,CY2015Q4,MWI_1_2,Central,all,female,Y015_019,284,1810,1139.2568273724278,0.1567957132176177,0.01268120462519532,0.1335118189227763,0.18328131098374004
sexpaid12m,MWI2015DHS,CY2015Q4,MWI_1_2,Central,all,female,Y015_019,255,667,415.08776385663504,0.022618252814636988,0.009306684380766917,0.01003843212147516,0.050163843606004406
